Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT1996;Umeå universitet;Bildlärarexamen;Kvinnor;-24;10
HT1996;Umeå universitet;Bildlärarexamen;Kvinnor;25-34;5
HT1996;Umeå universitet;Bildlärarexamen;Kvinnor;35-;1
HT1996;Umeå universitet;Bildlärarexamen;Kvinnor;Total;16
HT1996;Umeå universitet;Bildlärarexamen;Män;-24;6
HT1996;Umeå universitet;Bildlärarexamen;Män;25-34;3
HT1996;Umeå universitet;Bildlärarexamen;Män;Total;9
HT1996;Umeå universitet;Bildlärarexamen;Total;-24;16
HT1996;Umeå universitet;Bildlärarexamen;Total;25-34;8
HT1996;Umeå universitet;Bildlärarexamen;Total;35-;1
HT1996;Umeå universitet;Bildlärarexamen;Total;Total;25
HT1996;Umeå universitet;Civilingenjörsexamen;Kvinnor;-24;76
HT1996;Umeå universitet;Civilingenjörsexamen;Kvinnor;25-34;10
HT1996;Umeå universitet;Civilingenjörsexamen;Kvinnor;Total;86
HT1996;Umeå universitet;Civilingenjörsexamen;Män;-24;111
HT1996;Umeå universitet;Civilingenjörsexamen;Män;25-34;24
HT1996;Umeå universitet;Civilingenjörsexamen;Män;35-;4
HT1996;Umeå universitet;Civilingenjörsexamen;Män;Total;139
HT1996;Umeå universitet;Civilingenjörsexamen;Total;-24;187
HT1996;Umeå universitet;Civilingenjörsexamen;Total;25-34;34
HT1996;Umeå universitet;Civilingenjörsexamen;Total;35-;4
HT1996;Umeå universitet;Civilingenjörsexamen;Total;Total;225
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Kvinnor;-24;102
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Kvinnor;25-34;10
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Kvinnor;35-;1
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Kvinnor;Total;113
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Män;-24;21
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Män;25-34;4
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Män;35-;4
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Män;Total;29
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Total;-24;123
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Total;25-34;14
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Total;35-;5
HT1996;Umeå universitet;Grundskollärarexamen 1-7;Total;Total;142
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Kvinnor;-24;113
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Kvinnor;25-34;28
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Kvinnor;35-;9
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Kvinnor;Total;150
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Män;-24;38
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Män;25-34;27
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Män;35-;14
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Män;Total;79
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Total;-24;151
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Total;25-34;55
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Total;35-;23
HT1996;Umeå universitet;Grundskollärarexamen 4-9;Total;Total;229
HT1996;Umeå universitet;Gymnasielärarexamen;Kvinnor;-24;65
HT1996;Umeå universitet;Gymnasielärarexamen;Kvinnor;25-34;30
HT1996;Umeå universitet;Gymnasielärarexamen;Kvinnor;35-;27
HT1996;Umeå universitet;Gymnasielärarexamen;Kvinnor;Total;122
HT1996;Umeå universitet;Gymnasielärarexamen;Män;-24;44
HT1996;Umeå universitet;Gymnasielärarexamen;Män;25-34;21
HT1996;Umeå universitet;Gymnasielärarexamen;Män;35-;6
HT1996;Umeå universitet;Gymnasielärarexamen;Män;Total;71
HT1996;Umeå universitet;Gymnasielärarexamen;Total;-24;109
HT1996;Umeå universitet;Gymnasielärarexamen;Total;25-34;51
HT1996;Umeå universitet;Gymnasielärarexamen;Total;35-;33
HT1996;Umeå universitet;Gymnasielärarexamen;Total;Total;193
HT1996;Umeå universitet;Högskoleingenjörsexamen;Kvinnor;-24;48
HT1996;Umeå universitet;Högskoleingenjörsexamen;Kvinnor;25-34;13
HT1996;Umeå universitet;Högskoleingenjörsexamen;Kvinnor;35-;5
HT1996;Umeå universitet;Högskoleingenjörsexamen;Kvinnor;Total;66
HT1996;Umeå universitet;Högskoleingenjörsexamen;Män;-24;212
HT1996;Umeå universitet;Högskoleingenjörsexamen;Män;25-34;56
HT1996;Umeå universitet;Högskoleingenjörsexamen;Män;35-;14
HT1996;Umeå universitet;Högskoleingenjörsexamen;Män;Total;282
HT1996;Umeå universitet;Högskoleingenjörsexamen;Total;-24;260
HT1996;Umeå universitet;Högskoleingenjörsexamen;Total;25-34;69
HT1996;Umeå universitet;Högskoleingenjörsexamen;Total;35-;19
HT1996;Umeå universitet;Högskoleingenjörsexamen;Total;Total;348
HT1996;Umeå universitet;Juristexamen;Kvinnor;-24;40
HT1996;Umeå universitet;Juristexamen;Kvinnor;25-34;6
HT1996;Umeå universitet;Juristexamen;Kvinnor;35-;1
HT1996;Umeå universitet;Juristexamen;Kvinnor;Total;47
HT1996;Umeå universitet;Juristexamen;Män;-24;33
HT1996;Umeå universitet;Juristexamen;Män;25-34;7
HT1996;Umeå universitet;Juristexamen;Män;35-;3
HT1996;Umeå universitet;Juristexamen;Män;Total;43
HT1996;Umeå universitet;Juristexamen;Total;-24;73
HT1996;Umeå universitet;Juristexamen;Total;25-34;13
HT1996;Umeå universitet;Juristexamen;Total;35-;4
HT1996;Umeå universitet;Juristexamen;Total;Total;90
HT1996;Umeå universitet;Läkarexamen;Kvinnor;-24;16
HT1996;Umeå universitet;Läkarexamen;Kvinnor;25-34;6
HT1996;Umeå universitet;Läkarexamen;Kvinnor;Total;22
HT1996;Umeå universitet;Läkarexamen;Män;-24;28
HT1996;Umeå universitet;Läkarexamen;Män;25-34;8
HT1996;Umeå universitet;Läkarexamen;Män;35-;1
HT1996;Umeå universitet;Läkarexamen;Män;Total;37
HT1996;Umeå universitet;Läkarexamen;Total;-24;44
HT1996;Umeå universitet;Läkarexamen;Total;25-34;14
HT1996;Umeå universitet;Läkarexamen;Total;35-;1
HT1996;Umeå universitet;Läkarexamen;Total;Total;59
HT1996;Umeå universitet;Psykologexamen;Kvinnor;-24;19
HT1996;Umeå universitet;Psykologexamen;Kvinnor;25-34;14
HT1996;Umeå universitet;Psykologexamen;Kvinnor;35-;4
HT1996;Umeå universitet;Psykologexamen;Kvinnor;Total;37
HT1996;Umeå universitet;Psykologexamen;Män;-24;5
HT1996;Umeå universitet;Psykologexamen;Män;25-34;4
HT1996;Umeå universitet;Psykologexamen;Män;35-;2
HT1996;Umeå universitet;Psykologexamen;Män;Total;11
HT1996;Umeå universitet;Psykologexamen;Total;-24;24
HT1996;Umeå universitet;Psykologexamen;Total;25-34;18
HT1996;Umeå universitet;Psykologexamen;Total;35-;6
HT1996;Umeå universitet;Psykologexamen;Total;Total;48
HT1996;Umeå universitet;Slöjdlärarexamen;Kvinnor;-24;8
HT1996;Umeå universitet;Slöjdlärarexamen;Kvinnor;25-34;4
HT1996;Umeå universitet;Slöjdlärarexamen;Kvinnor;35-;2
HT1996;Umeå universitet;Slöjdlärarexamen;Kvinnor;Total;14
HT1996;Umeå universitet;Slöjdlärarexamen;Total;-24;8
HT1996;Umeå universitet;Slöjdlärarexamen;Total;25-34;4
HT1996;Umeå universitet;Slöjdlärarexamen;Total;35-;2
HT1996;Umeå universitet;Slöjdlärarexamen;Total;Total;14
HT1996;Umeå universitet;Socionomexamen;Kvinnor;-24;54
HT1996;Umeå universitet;Socionomexamen;Kvinnor;25-34;15
HT1996;Umeå universitet;Socionomexamen;Kvinnor;35-;5
HT1996;Umeå universitet;Socionomexamen;Kvinnor;Total;74
HT1996;Umeå universitet;Socionomexamen;Män;-24;8
HT1996;Umeå universitet;Socionomexamen;Män;25-34;7
HT1996;Umeå universitet;Socionomexamen;Män;35-;1
HT1996;Umeå universitet;Socionomexamen;Män;Total;16
HT1996;Umeå universitet;Socionomexamen;Total;-24;62
HT1996;Umeå universitet;Socionomexamen;Total;25-34;22
HT1996;Umeå universitet;Socionomexamen;Total;35-;6
HT1996;Umeå universitet;Socionomexamen;Total;Total;90
HT1996;Umeå universitet;Specialpedagogexamen;Kvinnor;25-34;16
HT1996;Umeå universitet;Specialpedagogexamen;Kvinnor;35-;59
HT1996;Umeå universitet;Specialpedagogexamen;Kvinnor;Total;75
HT1996;Umeå universitet;Specialpedagogexamen;Män;25-34;1
HT1996;Umeå universitet;Specialpedagogexamen;Män;35-;1
HT1996;Umeå universitet;Specialpedagogexamen;Män;Total;2
HT1996;Umeå universitet;Specialpedagogexamen;Total;25-34;17
HT1996;Umeå universitet;Specialpedagogexamen;Total;35-;60
HT1996;Umeå universitet;Specialpedagogexamen;Total;Total;77
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Kvinnor;-24;11
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Kvinnor;25-34;11
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Kvinnor;35-;9
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Kvinnor;Total;31
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Män;-24;1
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Män;25-34;9
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Män;35-;4
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Män;Total;14
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Total;-24;12
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Total;25-34;20
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Total;35-;13
HT1996;Umeå universitet;Studie- och yrkesvägledarexamen;Total;Total;45
HT1996;Umeå universitet;Teologie kandidatexamen;Kvinnor;-24;26
HT1996;Umeå universitet;Teologie kandidatexamen;Kvinnor;25-34;5
HT1996;Umeå universitet;Teologie kandidatexamen;Kvinnor;35-;1
HT1996;Umeå universitet;Teologie kandidatexamen;Kvinnor;Total;32
HT1996;Umeå universitet;Teologie kandidatexamen;Män;-24;10
HT1996;Umeå universitet;Teologie kandidatexamen;Män;25-34;5
HT1996;Umeå universitet;Teologie kandidatexamen;Män;35-;3
HT1996;Umeå universitet;Teologie kandidatexamen;Män;Total;18
HT1996;Umeå universitet;Teologie kandidatexamen;Total;-24;36
HT1996;Umeå universitet;Teologie kandidatexamen;Total;25-34;10
HT1996;Umeå universitet;Teologie kandidatexamen;Total;35-;4
HT1996;Umeå universitet;Teologie kandidatexamen;Total;Total;50
HT1996;Uppsala universitet;;Kvinnor;-24;836
HT1996;Uppsala universitet;;Kvinnor;25-34;272
HT1996;Uppsala universitet;;Kvinnor;35-;115
HT1996;Uppsala universitet;;Kvinnor;Total;1223
HT1996;Uppsala universitet;;Män;-24;618
HT1996;Uppsala universitet;;Män;25-34;226
HT1996;Uppsala universitet;;Män;35-;68
HT1996;Uppsala universitet;;Män;Total;912
HT1996;Uppsala universitet;;Total;-24;1454
HT1996;Uppsala universitet;;Total;25-34;498
HT1996;Uppsala universitet;;Total;35-;183
HT1996;Uppsala universitet;;Total;Total;2135
HT1996;Uppsala universitet;Apotekarexamen;Kvinnor;-24;45
HT1996;Uppsala universitet;Apotekarexamen;Kvinnor;25-34;7
HT1996;Uppsala universitet;Apotekarexamen;Kvinnor;Total;52
HT1996;Uppsala universitet;Apotekarexamen;Män;-24;19
HT1996;Uppsala universitet;Apotekarexamen;Män;25-34;3
HT1996;Uppsala universitet;Apotekarexamen;Män;35-;2
HT1996;Uppsala universitet;Apotekarexamen;Män;Total;24
HT1996;Uppsala universitet;Apotekarexamen;Total;-24;64
HT1996;Uppsala universitet;Apotekarexamen;Total;25-34;10
HT1996;Uppsala universitet;Apotekarexamen;Total;35-;2
HT1996;Uppsala universitet;Apotekarexamen;Total;Total;76
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Kvinnor;-24;62
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;14
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Kvinnor;35-;9
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Kvinnor;Total;85
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Män;-24;7
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Män;25-34;3
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Män;Total;10
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Total;-24;69
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Total;25-34;17
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Total;35-;9
HT1996;Uppsala universitet;Barn- och ungdomspedagogisk examen;Total;Total;95
HT1996;Uppsala universitet;Civilingenjörsexamen;Kvinnor;-24;123
HT1996;Uppsala universitet;Civilingenjörsexamen;Kvinnor;25-34;14
HT1996;Uppsala universitet;Civilingenjörsexamen;Kvinnor;35-;2
HT1996;Uppsala universitet;Civilingenjörsexamen;Kvinnor;Total;139
HT1996;Uppsala universitet;Civilingenjörsexamen;Män;-24;212
HT1996;Uppsala universitet;Civilingenjörsexamen;Män;25-34;37
HT1996;Uppsala universitet;Civilingenjörsexamen;Män;35-;3
HT1996;Uppsala universitet;Civilingenjörsexamen;Män;Total;252
HT1996;Uppsala universitet;Civilingenjörsexamen;Total;-24;335
HT1996;Uppsala universitet;Civilingenjörsexamen;Total;25-34;51
HT1996;Uppsala universitet;Civilingenjörsexamen;Total;35-;5
HT1996;Uppsala universitet;Civilingenjörsexamen;Total;Total;391
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Kvinnor;-24;103
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Kvinnor;25-34;15
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Kvinnor;35-;10
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Kvinnor;Total;128
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Män;-24;11
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Män;25-34;8
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Män;35-;3
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Män;Total;22
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Total;-24;114
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Total;25-34;23
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Total;35-;13
HT1996;Uppsala universitet;Grundskollärarexamen 1-7;Total;Total;150
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Kvinnor;-24;106
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Kvinnor;25-34;51
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Kvinnor;35-;23
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Kvinnor;Total;180
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Män;-24;44
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Män;25-34;24
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Män;35-;5
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Män;Total;73
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Total;-24;150
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Total;25-34;75
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Total;35-;28
HT1996;Uppsala universitet;Grundskollärarexamen 4-9;Total;Total;253
HT1996;Uppsala universitet;Gymnasielärarexamen;Kvinnor;-24;49
HT1996;Uppsala universitet;Gymnasielärarexamen;Kvinnor;25-34;69
HT1996;Uppsala universitet;Gymnasielärarexamen;Kvinnor;35-;47
HT1996;Uppsala universitet;Gymnasielärarexamen;Kvinnor;Total;165
HT1996;Uppsala universitet;Gymnasielärarexamen;Män;-24;34
HT1996;Uppsala universitet;Gymnasielärarexamen;Män;25-34;44
HT1996;Uppsala universitet;Gymnasielärarexamen;Män;35-;22
HT1996;Uppsala universitet;Gymnasielärarexamen;Män;Total;100
HT1996;Uppsala universitet;Gymnasielärarexamen;Total;-24;83
HT1996;Uppsala universitet;Gymnasielärarexamen;Total;25-34;113
HT1996;Uppsala universitet;Gymnasielärarexamen;Total;35-;69
HT1996;Uppsala universitet;Gymnasielärarexamen;Total;Total;265
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Kvinnor;-24;71
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Kvinnor;25-34;15
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Kvinnor;35-;2
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Kvinnor;Total;88
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Män;-24;122
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Män;25-34;41
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Män;35-;15
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Män;Total;178
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Total;-24;193
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Total;25-34;56
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Total;35-;17
HT1996;Uppsala universitet;Högskoleingenjörsexamen;Total;Total;266
HT1996;Uppsala universitet;Juristexamen;Kvinnor;-24;157
HT1996;Uppsala universitet;Juristexamen;Kvinnor;25-34;23
HT1996;Uppsala universitet;Juristexamen;Kvinnor;35-;3
HT1996;Uppsala universitet;Juristexamen;Kvinnor;Total;183
HT1996;Uppsala universitet;Juristexamen;Män;-24;113
HT1996;Uppsala universitet;Juristexamen;Män;25-34;40
HT1996;Uppsala universitet;Juristexamen;Män;35-;6
HT1996;Uppsala universitet;Juristexamen;Män;Total;159
HT1996;Uppsala universitet;Juristexamen;Total;-24;270
HT1996;Uppsala universitet;Juristexamen;Total;25-34;63
HT1996;Uppsala universitet;Juristexamen;Total;35-;9
HT1996;Uppsala universitet;Juristexamen;Total;Total;342
HT1996;Uppsala universitet;Läkarexamen;Kvinnor;-24;22
HT1996;Uppsala universitet;Läkarexamen;Kvinnor;25-34;9
HT1996;Uppsala universitet;Läkarexamen;Kvinnor;Total;31
HT1996;Uppsala universitet;Läkarexamen;Män;-24;23
HT1996;Uppsala universitet;Läkarexamen;Män;25-34;5
HT1996;Uppsala universitet;Läkarexamen;Män;35-;3
HT1996;Uppsala universitet;Läkarexamen;Män;Total;31
HT1996;Uppsala universitet;Läkarexamen;Total;-24;45
HT1996;Uppsala universitet;Läkarexamen;Total;25-34;14
HT1996;Uppsala universitet;Läkarexamen;Total;35-;3
HT1996;Uppsala universitet;Läkarexamen;Total;Total;62
HT1996;Uppsala universitet;Psykologexamen;Kvinnor;-24;11
HT1996;Uppsala universitet;Psykologexamen;Kvinnor;25-34;7
HT1996;Uppsala universitet;Psykologexamen;Kvinnor;35-;4
HT1996;Uppsala universitet;Psykologexamen;Kvinnor;Total;22
HT1996;Uppsala universitet;Psykologexamen;Män;-24;6
HT1996;Uppsala universitet;Psykologexamen;Män;25-34;4
HT1996;Uppsala universitet;Psykologexamen;Män;35-;3
HT1996;Uppsala universitet;Psykologexamen;Män;Total;13
HT1996;Uppsala universitet;Psykologexamen;Total;-24;17
HT1996;Uppsala universitet;Psykologexamen;Total;25-34;11
HT1996;Uppsala universitet;Psykologexamen;Total;35-;7
HT1996;Uppsala universitet;Psykologexamen;Total;Total;35
HT1996;Uppsala universitet;Receptarieexamen;Kvinnor;-24;44
HT1996;Uppsala universitet;Receptarieexamen;Kvinnor;25-34;26
HT1996;Uppsala universitet;Receptarieexamen;Kvinnor;35-;3
HT1996;Uppsala universitet;Receptarieexamen;Kvinnor;Total;73
HT1996;Uppsala universitet;Receptarieexamen;Män;-24;3
HT1996;Uppsala universitet;Receptarieexamen;Män;25-34;1
HT1996;Uppsala universitet;Receptarieexamen;Män;35-;1
HT1996;Uppsala universitet;Receptarieexamen;Män;Total;5
HT1996;Uppsala universitet;Receptarieexamen;Total;-24;47
HT1996;Uppsala universitet;Receptarieexamen;Total;25-34;27
HT1996;Uppsala universitet;Receptarieexamen;Total;35-;4
HT1996;Uppsala universitet;Receptarieexamen;Total;Total;78
HT1996;Uppsala universitet;Slöjdlärarexamen;Kvinnor;-24;4
HT1996;Uppsala universitet;Slöjdlärarexamen;Kvinnor;25-34;12
HT1996;Uppsala universitet;Slöjdlärarexamen;Kvinnor;35-;4
HT1996;Uppsala universitet;Slöjdlärarexamen;Kvinnor;Total;20
HT1996;Uppsala universitet;Slöjdlärarexamen;Total;-24;4
HT1996;Uppsala universitet;Slöjdlärarexamen;Total;25-34;12
HT1996;Uppsala universitet;Slöjdlärarexamen;Total;35-;4
HT1996;Uppsala universitet;Slöjdlärarexamen;Total;Total;20
HT1996;Uppsala universitet;Teologie kandidatexamen;Kvinnor;-24;39
HT1996;Uppsala universitet;Teologie kandidatexamen;Kvinnor;25-34;10
HT1996;Uppsala universitet;Teologie kandidatexamen;Kvinnor;35-;8
HT1996;Uppsala universitet;Teologie kandidatexamen;Kvinnor;Total;57
HT1996;Uppsala universitet;Teologie kandidatexamen;Män;-24;24
HT1996;Uppsala universitet;Teologie kandidatexamen;Män;25-34;17
HT1996;Uppsala universitet;Teologie kandidatexamen;Män;35-;5
HT1996;Uppsala universitet;Teologie kandidatexamen;Män;Total;46
HT1996;Uppsala universitet;Teologie kandidatexamen;Total;-24;63
HT1996;Uppsala universitet;Teologie kandidatexamen;Total;25-34;27
HT1996;Uppsala universitet;Teologie kandidatexamen;Total;35-;13
HT1996;Uppsala universitet;Teologie kandidatexamen;Total;Total;103
HT1996;Vårdhögskolan Boden;;Kvinnor;-24;40
HT1996;Vårdhögskolan Boden;;Kvinnor;25-34;28
HT1996;Vårdhögskolan Boden;;Kvinnor;35-;15
HT1996;Vårdhögskolan Boden;;Kvinnor;Total;83
HT1996;Vårdhögskolan Boden;;Män;-24;9
HT1996;Vårdhögskolan Boden;;Män;25-34;7
HT1996;Vårdhögskolan Boden;;Män;35-;3
HT1996;Vårdhögskolan Boden;;Män;Total;19
HT1996;Vårdhögskolan Boden;;Total;-24;49
HT1996;Vårdhögskolan Boden;;Total;25-34;35
HT1996;Vårdhögskolan Boden;;Total;35-;18
HT1996;Vårdhögskolan Boden;;Total;Total;102
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Kvinnor;-24;11
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Kvinnor;25-34;6
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Kvinnor;35-;3
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Kvinnor;Total;20
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Män;25-34;1
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Män;Total;1
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Total;-24;11
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Total;25-34;7
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Total;35-;3
HT1996;Vårdhögskolan Boden;Arbetsterapeutexamen;Total;Total;21
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Kvinnor;-24;9
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Kvinnor;25-34;1
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Kvinnor;35-;2
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Kvinnor;Total;12
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Män;-24;5
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Män;25-34;4
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Män;35-;1
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Män;Total;10
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Total;-24;14
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Total;25-34;5
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Total;35-;3
HT1996;Vårdhögskolan Boden;Fysioterapeutexamen;Total;Total;22
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Kvinnor;-24;11
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Kvinnor;25-34;13
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Kvinnor;35-;6
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Kvinnor;Total;30
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Män;-24;2
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Män;25-34;2
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Män;35-;1
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Män;Total;5
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Total;-24;13
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Total;25-34;15
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Total;35-;7
HT1996;Vårdhögskolan Boden;Sjuksköterskeexamen;Total;Total;35
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Kvinnor;-24;9
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Kvinnor;25-34;8
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Kvinnor;35-;4
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Kvinnor;Total;21
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Män;-24;2
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Män;35-;1
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Män;Total;3
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Total;-24;11
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Total;25-34;8
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Total;35-;5
HT1996;Vårdhögskolan Boden;Social omsorgsexamen;Total;Total;24
HT1996;Vårdhögskolan Falun;;Kvinnor;-24;34
HT1996;Vårdhögskolan Falun;;Kvinnor;25-34;22
HT1996;Vårdhögskolan Falun;;Kvinnor;35-;23
HT1996;Vårdhögskolan Falun;;Kvinnor;Total;79
HT1996;Vårdhögskolan Falun;;Män;-24;4
HT1996;Vårdhögskolan Falun;;Män;25-34;5
HT1996;Vårdhögskolan Falun;;Män;35-;1
HT1996;Vårdhögskolan Falun;;Män;Total;10
HT1996;Vårdhögskolan Falun;;Total;-24;38
HT1996;Vårdhögskolan Falun;;Total;25-34;27
HT1996;Vårdhögskolan Falun;;Total;35-;24
HT1996;Vårdhögskolan Falun;;Total;Total;89
HT1996;Vårdhögskolan Falun;Barnmorskeexamen;Kvinnor;-24;1
HT1996;Vårdhögskolan Falun;Barnmorskeexamen;Kvinnor;25-34;8
HT1996;Vårdhögskolan Falun;Barnmorskeexamen;Kvinnor;35-;1
HT1996;Vårdhögskolan Falun;Barnmorskeexamen;Kvinnor;Total;10
HT1996;Vårdhögskolan Falun;Barnmorskeexamen;Total;-24;1
HT1996;Vårdhögskolan Falun;Barnmorskeexamen;Total;25-34;8
HT1996;Vårdhögskolan Falun;Barnmorskeexamen;Total;35-;1
HT1996;Vårdhögskolan Falun;Barnmorskeexamen;Total;Total;10
HT1996;Vårdhögskolan Falun;Sjuksköterskeexamen;Kvinnor;-24;14
HT1996;Vårdhögskolan Falun;Sjuksköterskeexamen;Kvinnor;25-34;3
HT1996;Vårdhögskolan Falun;Sjuksköterskeexamen;Kvinnor;35-;10
HT1996;Vårdhögskolan Falun;Sjuksköterskeexamen;Kvinnor;Total;27
HT1996;Vårdhögskolan Falun;Sjuksköterskeexamen;Män;-24;2
