Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2021;Stiftelsen Högskolan i Jönköping;Förskollärarexamen;Män;Total;4
HT2021;Stiftelsen Högskolan i Jönköping;Förskollärarexamen;Total;-24;58
HT2021;Stiftelsen Högskolan i Jönköping;Förskollärarexamen;Total;25-34;20
HT2021;Stiftelsen Högskolan i Jönköping;Förskollärarexamen;Total;35-;9
HT2021;Stiftelsen Högskolan i Jönköping;Förskollärarexamen;Total;Total;87
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Kvinnor;-24;87
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Kvinnor;25-34;30
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Kvinnor;35-;13
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Kvinnor;Total;130
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Män;-24;29
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Män;25-34;16
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Män;35-;1
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Män;Total;46
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Total;-24;116
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Total;25-34;46
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Total;35-;14
HT2021;Stiftelsen Högskolan i Jönköping;Grundlärarexamen;Total;Total;176
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;-24;90
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;25-34;15
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;35-;3
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Kvinnor;Total;108
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Män;-24;237
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Män;25-34;53
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Män;35-;2
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Män;Total;292
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Total;-24;327
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Total;25-34;68
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Total;35-;5
HT2021;Stiftelsen Högskolan i Jönköping;Högskoleingenjörsexamen;Total;Total;400
HT2021;Stiftelsen Högskolan i Jönköping;Ortopedingenjörsexamen;Kvinnor;-24;7
HT2021;Stiftelsen Högskolan i Jönköping;Ortopedingenjörsexamen;Kvinnor;25-34;1
HT2021;Stiftelsen Högskolan i Jönköping;Ortopedingenjörsexamen;Kvinnor;Total;8
HT2021;Stiftelsen Högskolan i Jönköping;Ortopedingenjörsexamen;Män;-24;9
HT2021;Stiftelsen Högskolan i Jönköping;Ortopedingenjörsexamen;Män;25-34;2
HT2021;Stiftelsen Högskolan i Jönköping;Ortopedingenjörsexamen;Män;Total;11
HT2021;Stiftelsen Högskolan i Jönköping;Ortopedingenjörsexamen;Total;-24;16
HT2021;Stiftelsen Högskolan i Jönköping;Ortopedingenjörsexamen;Total;25-34;3
HT2021;Stiftelsen Högskolan i Jönköping;Ortopedingenjörsexamen;Total;Total;19
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Kvinnor;-24;14
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Kvinnor;25-34;9
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Kvinnor;35-;6
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Kvinnor;Total;29
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Män;-24;2
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Män;25-34;5
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Män;35-;2
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Män;Total;9
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Total;-24;16
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Total;25-34;14
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Total;35-;8
HT2021;Stiftelsen Högskolan i Jönköping;Röntgensjuksköterskeexamen;Total;Total;38
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Kvinnor;-24;65
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Kvinnor;25-34;17
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Kvinnor;35-;15
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Kvinnor;Total;97
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Män;-24;6
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Män;25-34;3
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Män;35-;3
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Män;Total;12
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Total;-24;71
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Total;25-34;20
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Total;35-;18
HT2021;Stiftelsen Högskolan i Jönköping;Sjuksköterskeexamen;Total;Total;109
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Kvinnor;-24;24
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Kvinnor;25-34;8
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Kvinnor;35-;4
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Kvinnor;Total;36
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Män;-24;5
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Män;25-34;3
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Män;Total;8
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Total;-24;29
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Total;25-34;11
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Total;35-;4
HT2021;Stiftelsen Högskolan i Jönköping;Socionomexamen;Total;Total;44
HT2021;Stiftelsen Högskolan i Jönköping;Specialistsjuksköterskeexamen;Kvinnor;25-34;14
HT2021;Stiftelsen Högskolan i Jönköping;Specialistsjuksköterskeexamen;Kvinnor;35-;30
HT2021;Stiftelsen Högskolan i Jönköping;Specialistsjuksköterskeexamen;Kvinnor;Total;44
HT2021;Stiftelsen Högskolan i Jönköping;Specialistsjuksköterskeexamen;Män;35-;2
HT2021;Stiftelsen Högskolan i Jönköping;Specialistsjuksköterskeexamen;Män;Total;2
HT2021;Stiftelsen Högskolan i Jönköping;Specialistsjuksköterskeexamen;Total;25-34;14
HT2021;Stiftelsen Högskolan i Jönköping;Specialistsjuksköterskeexamen;Total;35-;32
HT2021;Stiftelsen Högskolan i Jönköping;Specialistsjuksköterskeexamen;Total;Total;46
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Kvinnor;-24;24
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Kvinnor;25-34;5
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Kvinnor;35-;3
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Kvinnor;Total;32
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Män;-24;2
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Män;25-34;1
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Män;35-;1
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Män;Total;4
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Total;-24;26
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Total;25-34;6
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Total;35-;4
HT2021;Stiftelsen Högskolan i Jönköping;Tandhygienistexamen;Total;Total;36
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Kvinnor;-24;34
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Kvinnor;25-34;6
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Kvinnor;35-;9
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Kvinnor;Total;49
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Män;-24;19
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Män;25-34;9
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Män;35-;6
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Män;Total;34
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Total;-24;53
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Total;25-34;15
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Total;35-;15
HT2021;Stiftelsen Högskolan i Jönköping;Ämneslärarexamen;Total;Total;83
HT2021;Stockholms universitet;;Kvinnor;-24;760
HT2021;Stockholms universitet;;Kvinnor;25-34;498
HT2021;Stockholms universitet;;Kvinnor;35-;639
HT2021;Stockholms universitet;;Kvinnor;Total;1897
HT2021;Stockholms universitet;;Män;-24;264
HT2021;Stockholms universitet;;Män;25-34;214
HT2021;Stockholms universitet;;Män;35-;199
HT2021;Stockholms universitet;;Män;Total;677
HT2021;Stockholms universitet;;Total;-24;1024
HT2021;Stockholms universitet;;Total;25-34;712
HT2021;Stockholms universitet;;Total;35-;838
HT2021;Stockholms universitet;;Total;Total;2574
HT2021;Stockholms universitet;Förskollärarexamen;Kvinnor;-24;85
HT2021;Stockholms universitet;Förskollärarexamen;Kvinnor;25-34;76
HT2021;Stockholms universitet;Förskollärarexamen;Kvinnor;35-;28
HT2021;Stockholms universitet;Förskollärarexamen;Kvinnor;Total;189
HT2021;Stockholms universitet;Förskollärarexamen;Män;-24;17
HT2021;Stockholms universitet;Förskollärarexamen;Män;25-34;4
HT2021;Stockholms universitet;Förskollärarexamen;Män;35-;3
HT2021;Stockholms universitet;Förskollärarexamen;Män;Total;24
HT2021;Stockholms universitet;Förskollärarexamen;Total;-24;102
HT2021;Stockholms universitet;Förskollärarexamen;Total;25-34;80
HT2021;Stockholms universitet;Förskollärarexamen;Total;35-;31
HT2021;Stockholms universitet;Förskollärarexamen;Total;Total;213
HT2021;Stockholms universitet;Grundlärarexamen;Kvinnor;-24;171
HT2021;Stockholms universitet;Grundlärarexamen;Kvinnor;25-34;93
HT2021;Stockholms universitet;Grundlärarexamen;Kvinnor;35-;30
HT2021;Stockholms universitet;Grundlärarexamen;Kvinnor;Total;294
HT2021;Stockholms universitet;Grundlärarexamen;Män;-24;51
HT2021;Stockholms universitet;Grundlärarexamen;Män;25-34;28
HT2021;Stockholms universitet;Grundlärarexamen;Män;35-;10
HT2021;Stockholms universitet;Grundlärarexamen;Män;Total;89
HT2021;Stockholms universitet;Grundlärarexamen;Total;-24;222
HT2021;Stockholms universitet;Grundlärarexamen;Total;25-34;121
HT2021;Stockholms universitet;Grundlärarexamen;Total;35-;40
HT2021;Stockholms universitet;Grundlärarexamen;Total;Total;383
HT2021;Stockholms universitet;Juristexamen;Kvinnor;-24;180
HT2021;Stockholms universitet;Juristexamen;Kvinnor;25-34;40
HT2021;Stockholms universitet;Juristexamen;Kvinnor;35-;17
HT2021;Stockholms universitet;Juristexamen;Kvinnor;Total;237
HT2021;Stockholms universitet;Juristexamen;Män;-24;85
HT2021;Stockholms universitet;Juristexamen;Män;25-34;40
HT2021;Stockholms universitet;Juristexamen;Män;35-;20
HT2021;Stockholms universitet;Juristexamen;Män;Total;145
HT2021;Stockholms universitet;Juristexamen;Total;-24;265
HT2021;Stockholms universitet;Juristexamen;Total;25-34;80
HT2021;Stockholms universitet;Juristexamen;Total;35-;37
HT2021;Stockholms universitet;Juristexamen;Total;Total;382
HT2021;Stockholms universitet;Lärarexamen;Kvinnor;-24;1
HT2021;Stockholms universitet;Lärarexamen;Kvinnor;25-34;46
HT2021;Stockholms universitet;Lärarexamen;Kvinnor;35-;198
HT2021;Stockholms universitet;Lärarexamen;Kvinnor;Total;245
HT2021;Stockholms universitet;Lärarexamen;Män;-24;2
HT2021;Stockholms universitet;Lärarexamen;Män;25-34;29
HT2021;Stockholms universitet;Lärarexamen;Män;35-;84
HT2021;Stockholms universitet;Lärarexamen;Män;Total;115
HT2021;Stockholms universitet;Lärarexamen;Total;-24;3
HT2021;Stockholms universitet;Lärarexamen;Total;25-34;75
HT2021;Stockholms universitet;Lärarexamen;Total;35-;282
HT2021;Stockholms universitet;Lärarexamen;Total;Total;360
HT2021;Stockholms universitet;Psykologexamen;Kvinnor;-24;8
HT2021;Stockholms universitet;Psykologexamen;Kvinnor;25-34;14
HT2021;Stockholms universitet;Psykologexamen;Kvinnor;35-;12
HT2021;Stockholms universitet;Psykologexamen;Kvinnor;Total;34
HT2021;Stockholms universitet;Psykologexamen;Män;-24;3
HT2021;Stockholms universitet;Psykologexamen;Män;25-34;10
HT2021;Stockholms universitet;Psykologexamen;Män;35-;4
HT2021;Stockholms universitet;Psykologexamen;Män;Total;17
HT2021;Stockholms universitet;Psykologexamen;Total;-24;11
HT2021;Stockholms universitet;Psykologexamen;Total;25-34;24
HT2021;Stockholms universitet;Psykologexamen;Total;35-;16
HT2021;Stockholms universitet;Psykologexamen;Total;Total;51
HT2021;Stockholms universitet;Psykoterapeutexamen;Kvinnor;25-34;7
HT2021;Stockholms universitet;Psykoterapeutexamen;Kvinnor;35-;16
HT2021;Stockholms universitet;Psykoterapeutexamen;Kvinnor;Total;23
HT2021;Stockholms universitet;Psykoterapeutexamen;Män;25-34;1
HT2021;Stockholms universitet;Psykoterapeutexamen;Män;35-;9
HT2021;Stockholms universitet;Psykoterapeutexamen;Män;Total;10
HT2021;Stockholms universitet;Psykoterapeutexamen;Total;25-34;8
HT2021;Stockholms universitet;Psykoterapeutexamen;Total;35-;25
HT2021;Stockholms universitet;Psykoterapeutexamen;Total;Total;33
HT2021;Stockholms universitet;Sjukhusfysikerexamen;Kvinnor;-24;8
HT2021;Stockholms universitet;Sjukhusfysikerexamen;Kvinnor;25-34;1
HT2021;Stockholms universitet;Sjukhusfysikerexamen;Kvinnor;Total;9
HT2021;Stockholms universitet;Sjukhusfysikerexamen;Män;-24;3
HT2021;Stockholms universitet;Sjukhusfysikerexamen;Män;25-34;1
HT2021;Stockholms universitet;Sjukhusfysikerexamen;Män;Total;4
HT2021;Stockholms universitet;Sjukhusfysikerexamen;Total;-24;11
HT2021;Stockholms universitet;Sjukhusfysikerexamen;Total;25-34;2
HT2021;Stockholms universitet;Sjukhusfysikerexamen;Total;Total;13
HT2021;Stockholms universitet;Socionomexamen;Kvinnor;-24;142
HT2021;Stockholms universitet;Socionomexamen;Kvinnor;25-34;51
HT2021;Stockholms universitet;Socionomexamen;Kvinnor;35-;24
HT2021;Stockholms universitet;Socionomexamen;Kvinnor;Total;217
HT2021;Stockholms universitet;Socionomexamen;Män;-24;20
HT2021;Stockholms universitet;Socionomexamen;Män;25-34;8
HT2021;Stockholms universitet;Socionomexamen;Män;35-;10
HT2021;Stockholms universitet;Socionomexamen;Män;Total;38
HT2021;Stockholms universitet;Socionomexamen;Total;-24;162
HT2021;Stockholms universitet;Socionomexamen;Total;25-34;59
HT2021;Stockholms universitet;Socionomexamen;Total;35-;34
HT2021;Stockholms universitet;Socionomexamen;Total;Total;255
HT2021;Stockholms universitet;Speciallärarexamen;Kvinnor;25-34;21
HT2021;Stockholms universitet;Speciallärarexamen;Kvinnor;35-;92
HT2021;Stockholms universitet;Speciallärarexamen;Kvinnor;Total;113
HT2021;Stockholms universitet;Speciallärarexamen;Män;25-34;3
HT2021;Stockholms universitet;Speciallärarexamen;Män;35-;5
HT2021;Stockholms universitet;Speciallärarexamen;Män;Total;8
HT2021;Stockholms universitet;Speciallärarexamen;Total;25-34;24
HT2021;Stockholms universitet;Speciallärarexamen;Total;35-;97
HT2021;Stockholms universitet;Speciallärarexamen;Total;Total;121
HT2021;Stockholms universitet;Specialpedagogexamen;Kvinnor;25-34;29
HT2021;Stockholms universitet;Specialpedagogexamen;Kvinnor;35-;101
HT2021;Stockholms universitet;Specialpedagogexamen;Kvinnor;Total;130
HT2021;Stockholms universitet;Specialpedagogexamen;Män;25-34;4
HT2021;Stockholms universitet;Specialpedagogexamen;Män;35-;10
HT2021;Stockholms universitet;Specialpedagogexamen;Män;Total;14
HT2021;Stockholms universitet;Specialpedagogexamen;Total;25-34;33
HT2021;Stockholms universitet;Specialpedagogexamen;Total;35-;111
HT2021;Stockholms universitet;Specialpedagogexamen;Total;Total;144
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Kvinnor;-24;13
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Kvinnor;25-34;43
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Kvinnor;35-;37
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Kvinnor;Total;93
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Män;-24;5
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Män;25-34;14
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Män;35-;6
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Män;Total;25
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Total;-24;18
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Total;25-34;57
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Total;35-;43
HT2021;Stockholms universitet;Studie- och yrkesvägledarexamen;Total;Total;118
HT2021;Stockholms universitet;Yrkeslärarexamen;Kvinnor;25-34;13
HT2021;Stockholms universitet;Yrkeslärarexamen;Kvinnor;35-;37
HT2021;Stockholms universitet;Yrkeslärarexamen;Kvinnor;Total;50
HT2021;Stockholms universitet;Yrkeslärarexamen;Män;25-34;8
HT2021;Stockholms universitet;Yrkeslärarexamen;Män;35-;15
HT2021;Stockholms universitet;Yrkeslärarexamen;Män;Total;23
HT2021;Stockholms universitet;Yrkeslärarexamen;Total;25-34;21
HT2021;Stockholms universitet;Yrkeslärarexamen;Total;35-;52
HT2021;Stockholms universitet;Yrkeslärarexamen;Total;Total;73
HT2021;Stockholms universitet;Ämneslärarexamen;Kvinnor;-24;153
HT2021;Stockholms universitet;Ämneslärarexamen;Kvinnor;25-34;65
HT2021;Stockholms universitet;Ämneslärarexamen;Kvinnor;35-;50
HT2021;Stockholms universitet;Ämneslärarexamen;Kvinnor;Total;268
HT2021;Stockholms universitet;Ämneslärarexamen;Män;-24;79
HT2021;Stockholms universitet;Ämneslärarexamen;Män;25-34;65
HT2021;Stockholms universitet;Ämneslärarexamen;Män;35-;23
HT2021;Stockholms universitet;Ämneslärarexamen;Män;Total;167
HT2021;Stockholms universitet;Ämneslärarexamen;Total;-24;232
HT2021;Stockholms universitet;Ämneslärarexamen;Total;25-34;130
HT2021;Stockholms universitet;Ämneslärarexamen;Total;35-;73
HT2021;Stockholms universitet;Ämneslärarexamen;Total;Total;435
HT2021;Sveriges lantbruksuniversitet;;Kvinnor;-24;259
HT2021;Sveriges lantbruksuniversitet;;Kvinnor;25-34;110
HT2021;Sveriges lantbruksuniversitet;;Kvinnor;35-;44
HT2021;Sveriges lantbruksuniversitet;;Kvinnor;Total;413
HT2021;Sveriges lantbruksuniversitet;;Män;-24;83
HT2021;Sveriges lantbruksuniversitet;;Män;25-34;49
HT2021;Sveriges lantbruksuniversitet;;Män;35-;7
HT2021;Sveriges lantbruksuniversitet;;Män;Total;139
HT2021;Sveriges lantbruksuniversitet;;Total;-24;342
HT2021;Sveriges lantbruksuniversitet;;Total;25-34;159
HT2021;Sveriges lantbruksuniversitet;;Total;35-;51
HT2021;Sveriges lantbruksuniversitet;;Total;Total;552
HT2021;Sveriges lantbruksuniversitet;Hippologexamen;Kvinnor;-24;27
HT2021;Sveriges lantbruksuniversitet;Hippologexamen;Kvinnor;25-34;5
HT2021;Sveriges lantbruksuniversitet;Hippologexamen;Kvinnor;Total;32
HT2021;Sveriges lantbruksuniversitet;Hippologexamen;Total;-24;27
HT2021;Sveriges lantbruksuniversitet;Hippologexamen;Total;25-34;5
HT2021;Sveriges lantbruksuniversitet;Hippologexamen;Total;Total;32
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Kvinnor;-24;78
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Kvinnor;25-34;21
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Kvinnor;35-;11
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Kvinnor;Total;110
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Män;-24;20
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Män;25-34;7
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Män;Total;27
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Total;-24;98
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Total;25-34;28
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Total;35-;11
HT2021;Sveriges lantbruksuniversitet;Landskapsarkitektexamen;Total;Total;137
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Kvinnor;-24;23
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Kvinnor;25-34;20
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Kvinnor;35-;15
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Kvinnor;Total;58
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Män;-24;12
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Män;25-34;10
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Män;35-;2
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Män;Total;24
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Total;-24;35
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Total;25-34;30
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Total;35-;17
HT2021;Sveriges lantbruksuniversitet;Landskapsingenjörsexamen;Total;Total;82
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Kvinnor;-24;15
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Kvinnor;25-34;3
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Kvinnor;35-;1
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Kvinnor;Total;19
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Män;-24;20
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Män;25-34;5
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Män;Total;25
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Total;-24;35
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Total;25-34;8
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Total;35-;1
HT2021;Sveriges lantbruksuniversitet;Lantmästarexamen;Total;Total;44
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Kvinnor;-24;9
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Kvinnor;25-34;6
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Kvinnor;35-;1
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Kvinnor;Total;16
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Män;-24;17
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Män;25-34;13
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Män;35-;2
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Män;Total;32
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Total;-24;26
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Total;25-34;19
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Total;35-;3
HT2021;Sveriges lantbruksuniversitet;Skogsmästarexamen;Total;Total;48
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Kvinnor;-24;36
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Kvinnor;25-34;39
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Kvinnor;35-;13
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Kvinnor;Total;88
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Män;-24;7
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Män;25-34;12
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Män;35-;2
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Män;Total;21
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Total;-24;43
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Total;25-34;51
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Total;35-;15
HT2021;Sveriges lantbruksuniversitet;Trädgårdsingenjörsexamen;Total;Total;109
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Kvinnor;-24;72
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Kvinnor;25-34;16
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Kvinnor;35-;4
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Kvinnor;Total;92
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Män;-24;8
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Män;25-34;2
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Män;35-;1
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Män;Total;11
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Total;-24;80
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Total;25-34;18
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Total;35-;5
HT2021;Sveriges lantbruksuniversitet;Veterinärexamen;Total;Total;103
HT2021;Södertörns högskola;;Kvinnor;-24;194
HT2021;Södertörns högskola;;Kvinnor;25-34;139
HT2021;Södertörns högskola;;Kvinnor;35-;144
HT2021;Södertörns högskola;;Kvinnor;Total;477
HT2021;Södertörns högskola;;Män;-24;72
HT2021;Södertörns högskola;;Män;25-34;32
HT2021;Södertörns högskola;;Män;35-;24
HT2021;Södertörns högskola;;Män;Total;128
HT2021;Södertörns högskola;;Total;-24;266
HT2021;Södertörns högskola;;Total;25-34;171
HT2021;Södertörns högskola;;Total;35-;168
HT2021;Södertörns högskola;;Total;Total;605
HT2021;Södertörns högskola;Förskollärarexamen;Kvinnor;-24;33
HT2021;Södertörns högskola;Förskollärarexamen;Kvinnor;25-34;75
HT2021;Södertörns högskola;Förskollärarexamen;Kvinnor;35-;91
