Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT1995;Karolinska institutet;Läkarexamen;Män;25-34;12
HT1995;Karolinska institutet;Läkarexamen;Män;Total;38
HT1995;Karolinska institutet;Läkarexamen;Total;-24;77
HT1995;Karolinska institutet;Läkarexamen;Total;25-34;27
HT1995;Karolinska institutet;Läkarexamen;Total;35-;2
HT1995;Karolinska institutet;Läkarexamen;Total;Total;106
HT1995;Karolinska institutet;Optikerexamen;Kvinnor;-24;24
HT1995;Karolinska institutet;Optikerexamen;Kvinnor;25-34;11
HT1995;Karolinska institutet;Optikerexamen;Kvinnor;Total;35
HT1995;Karolinska institutet;Optikerexamen;Män;-24;4
HT1995;Karolinska institutet;Optikerexamen;Män;25-34;4
HT1995;Karolinska institutet;Optikerexamen;Män;35-;2
HT1995;Karolinska institutet;Optikerexamen;Män;Total;10
HT1995;Karolinska institutet;Optikerexamen;Total;-24;28
HT1995;Karolinska institutet;Optikerexamen;Total;25-34;15
HT1995;Karolinska institutet;Optikerexamen;Total;35-;2
HT1995;Karolinska institutet;Optikerexamen;Total;Total;45
HT1995;Karolinska institutet;Tandläkarexamen;Kvinnor;-24;24
HT1995;Karolinska institutet;Tandläkarexamen;Kvinnor;25-34;9
HT1995;Karolinska institutet;Tandläkarexamen;Kvinnor;Total;33
HT1995;Karolinska institutet;Tandläkarexamen;Män;-24;18
HT1995;Karolinska institutet;Tandläkarexamen;Män;25-34;8
HT1995;Karolinska institutet;Tandläkarexamen;Män;Total;26
HT1995;Karolinska institutet;Tandläkarexamen;Total;-24;42
HT1995;Karolinska institutet;Tandläkarexamen;Total;25-34;17
HT1995;Karolinska institutet;Tandläkarexamen;Total;Total;59
HT1995;Kungl. Tekniska högskolan;;Kvinnor;-24;518
HT1995;Kungl. Tekniska högskolan;;Kvinnor;25-34;72
HT1995;Kungl. Tekniska högskolan;;Kvinnor;35-;14
HT1995;Kungl. Tekniska högskolan;;Kvinnor;Total;604
HT1995;Kungl. Tekniska högskolan;;Män;-24;1525
HT1995;Kungl. Tekniska högskolan;;Män;25-34;352
HT1995;Kungl. Tekniska högskolan;;Män;35-;70
HT1995;Kungl. Tekniska högskolan;;Män;Total;1947
HT1995;Kungl. Tekniska högskolan;;Total;-24;2043
HT1995;Kungl. Tekniska högskolan;;Total;25-34;424
HT1995;Kungl. Tekniska högskolan;;Total;35-;84
HT1995;Kungl. Tekniska högskolan;;Total;Total;2551
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;-24;27
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;25-34;10
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;35-;1
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;Total;38
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Män;-24;29
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Män;25-34;24
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Män;Total;53
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Total;-24;56
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Total;25-34;34
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Total;35-;1
HT1995;Kungl. Tekniska högskolan;Arkitektexamen;Total;Total;91
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;-24;428
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;25-34;44
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;35-;4
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;Total;476
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;-24;1170
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;25-34;219
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;35-;20
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;Total;1409
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;-24;1598
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;25-34;263
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;35-;24
HT1995;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;Total;1885
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;-24;63
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;25-34;18
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;35-;9
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;Total;90
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;-24;326
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;25-34;109
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;35-;50
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;Total;485
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;-24;389
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;25-34;127
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;35-;59
HT1995;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;Total;575
HT1995;Linköpings universitet;;Kvinnor;-24;501
HT1995;Linköpings universitet;;Kvinnor;25-34;176
HT1995;Linköpings universitet;;Kvinnor;35-;123
HT1995;Linköpings universitet;;Kvinnor;Total;800
HT1995;Linköpings universitet;;Män;-24;1008
HT1995;Linköpings universitet;;Män;25-34;221
HT1995;Linköpings universitet;;Män;35-;90
HT1995;Linköpings universitet;;Män;Total;1319
HT1995;Linköpings universitet;;Total;-24;1509
HT1995;Linköpings universitet;;Total;25-34;397
HT1995;Linköpings universitet;;Total;35-;213
HT1995;Linköpings universitet;;Total;Total;2119
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;-24;64
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;30
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;35-;15
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;Total;109
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;-24;14
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;25-34;5
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;35-;1
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;Total;20
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;-24;78
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;25-34;35
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;35-;16
HT1995;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;Total;129
HT1995;Linköpings universitet;Civilingenjörsexamen;Kvinnor;-24;161
HT1995;Linköpings universitet;Civilingenjörsexamen;Kvinnor;25-34;14
HT1995;Linköpings universitet;Civilingenjörsexamen;Kvinnor;35-;2
HT1995;Linköpings universitet;Civilingenjörsexamen;Kvinnor;Total;177
HT1995;Linköpings universitet;Civilingenjörsexamen;Män;-24;710
HT1995;Linköpings universitet;Civilingenjörsexamen;Män;25-34;82
HT1995;Linköpings universitet;Civilingenjörsexamen;Män;35-;8
HT1995;Linköpings universitet;Civilingenjörsexamen;Män;Total;800
HT1995;Linköpings universitet;Civilingenjörsexamen;Total;-24;871
HT1995;Linköpings universitet;Civilingenjörsexamen;Total;25-34;96
HT1995;Linköpings universitet;Civilingenjörsexamen;Total;35-;10
HT1995;Linköpings universitet;Civilingenjörsexamen;Total;Total;977
HT1995;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;25-34;13
HT1995;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;35-;33
HT1995;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;Total;46
HT1995;Linköpings universitet;Folkhögskollärarexamen;Män;25-34;7
HT1995;Linköpings universitet;Folkhögskollärarexamen;Män;35-;35
HT1995;Linköpings universitet;Folkhögskollärarexamen;Män;Total;42
HT1995;Linköpings universitet;Folkhögskollärarexamen;Total;25-34;20
HT1995;Linköpings universitet;Folkhögskollärarexamen;Total;35-;68
HT1995;Linköpings universitet;Folkhögskollärarexamen;Total;Total;88
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;-24;69
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;25-34;23
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;35-;20
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;Total;112
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Män;-24;8
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Män;25-34;4
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Män;35-;2
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Män;Total;14
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Total;-24;77
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Total;25-34;27
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Total;35-;22
HT1995;Linköpings universitet;Grundskollärarexamen 1-7;Total;Total;126
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;-24;82
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;25-34;30
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;35-;10
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;Total;122
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Män;-24;35
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Män;25-34;15
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Män;35-;8
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Män;Total;58
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Total;-24;117
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Total;25-34;45
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Total;35-;18
HT1995;Linköpings universitet;Grundskollärarexamen 4-9;Total;Total;180
HT1995;Linköpings universitet;Gymnasielärarexamen;Kvinnor;-24;46
HT1995;Linköpings universitet;Gymnasielärarexamen;Kvinnor;25-34;34
HT1995;Linköpings universitet;Gymnasielärarexamen;Kvinnor;35-;28
HT1995;Linköpings universitet;Gymnasielärarexamen;Kvinnor;Total;108
HT1995;Linköpings universitet;Gymnasielärarexamen;Män;-24;20
HT1995;Linköpings universitet;Gymnasielärarexamen;Män;25-34;26
HT1995;Linköpings universitet;Gymnasielärarexamen;Män;35-;12
HT1995;Linköpings universitet;Gymnasielärarexamen;Män;Total;58
HT1995;Linköpings universitet;Gymnasielärarexamen;Total;-24;66
HT1995;Linköpings universitet;Gymnasielärarexamen;Total;25-34;60
HT1995;Linköpings universitet;Gymnasielärarexamen;Total;35-;40
HT1995;Linköpings universitet;Gymnasielärarexamen;Total;Total;166
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;-24;31
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;25-34;9
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;35-;8
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;Total;48
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Män;-24;177
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Män;25-34;52
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Män;35-;16
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Män;Total;245
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Total;-24;208
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Total;25-34;61
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Total;35-;24
HT1995;Linköpings universitet;Högskoleingenjörsexamen;Total;Total;293
HT1995;Linköpings universitet;Läkarexamen;Kvinnor;-24;18
HT1995;Linköpings universitet;Läkarexamen;Kvinnor;25-34;5
HT1995;Linköpings universitet;Läkarexamen;Kvinnor;Total;23
HT1995;Linköpings universitet;Läkarexamen;Män;-24;13
HT1995;Linköpings universitet;Läkarexamen;Män;25-34;7
HT1995;Linköpings universitet;Läkarexamen;Män;35-;1
HT1995;Linköpings universitet;Läkarexamen;Män;Total;21
HT1995;Linköpings universitet;Läkarexamen;Total;-24;31
HT1995;Linköpings universitet;Läkarexamen;Total;25-34;12
HT1995;Linköpings universitet;Läkarexamen;Total;35-;1
HT1995;Linköpings universitet;Läkarexamen;Total;Total;44
HT1995;Linköpings universitet;Psykologexamen;Kvinnor;-24;23
HT1995;Linköpings universitet;Psykologexamen;Kvinnor;25-34;18
HT1995;Linköpings universitet;Psykologexamen;Kvinnor;35-;7
HT1995;Linköpings universitet;Psykologexamen;Kvinnor;Total;48
HT1995;Linköpings universitet;Psykologexamen;Män;-24;14
HT1995;Linköpings universitet;Psykologexamen;Män;25-34;10
HT1995;Linköpings universitet;Psykologexamen;Män;35-;2
HT1995;Linköpings universitet;Psykologexamen;Män;Total;26
HT1995;Linköpings universitet;Psykologexamen;Total;-24;37
HT1995;Linköpings universitet;Psykologexamen;Total;25-34;28
HT1995;Linköpings universitet;Psykologexamen;Total;35-;9
HT1995;Linköpings universitet;Psykologexamen;Total;Total;74
HT1995;Linköpings universitet;Slöjdlärarexamen;Kvinnor;-24;7
HT1995;Linköpings universitet;Slöjdlärarexamen;Kvinnor;25-34;1
HT1995;Linköpings universitet;Slöjdlärarexamen;Kvinnor;Total;8
HT1995;Linköpings universitet;Slöjdlärarexamen;Män;-24;17
HT1995;Linköpings universitet;Slöjdlärarexamen;Män;25-34;15
HT1995;Linköpings universitet;Slöjdlärarexamen;Män;35-;8
HT1995;Linköpings universitet;Slöjdlärarexamen;Män;Total;40
HT1995;Linköpings universitet;Slöjdlärarexamen;Total;-24;24
HT1995;Linköpings universitet;Slöjdlärarexamen;Total;25-34;16
HT1995;Linköpings universitet;Slöjdlärarexamen;Total;35-;8
HT1995;Linköpings universitet;Slöjdlärarexamen;Total;Total;48
HT1995;Lunds universitet;;Kvinnor;-24;891
HT1995;Lunds universitet;;Kvinnor;25-34;276
HT1995;Lunds universitet;;Kvinnor;35-;147
HT1995;Lunds universitet;;Kvinnor;Total;1314
HT1995;Lunds universitet;;Män;-24;1358
HT1995;Lunds universitet;;Män;25-34;301
HT1995;Lunds universitet;;Män;35-;109
HT1995;Lunds universitet;;Män;Total;1768
HT1995;Lunds universitet;;Total;-24;2249
HT1995;Lunds universitet;;Total;25-34;577
HT1995;Lunds universitet;;Total;35-;256
HT1995;Lunds universitet;;Total;Total;3082
HT1995;Lunds universitet;Arkitektexamen;Kvinnor;-24;23
HT1995;Lunds universitet;Arkitektexamen;Kvinnor;25-34;7
HT1995;Lunds universitet;Arkitektexamen;Kvinnor;Total;30
HT1995;Lunds universitet;Arkitektexamen;Män;-24;25
HT1995;Lunds universitet;Arkitektexamen;Män;25-34;15
HT1995;Lunds universitet;Arkitektexamen;Män;35-;2
HT1995;Lunds universitet;Arkitektexamen;Män;Total;42
HT1995;Lunds universitet;Arkitektexamen;Total;-24;48
HT1995;Lunds universitet;Arkitektexamen;Total;25-34;22
HT1995;Lunds universitet;Arkitektexamen;Total;35-;2
HT1995;Lunds universitet;Arkitektexamen;Total;Total;72
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Kvinnor;-24;57
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;25
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Kvinnor;35-;6
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Kvinnor;Total;88
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Män;-24;14
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Män;25-34;7
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Män;35-;1
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Män;Total;22
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Total;-24;71
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Total;25-34;32
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Total;35-;7
HT1995;Lunds universitet;Barn- och ungdomspedagogisk examen;Total;Total;110
HT1995;Lunds universitet;Brandingenjörsexamen;Kvinnor;-24;8
HT1995;Lunds universitet;Brandingenjörsexamen;Kvinnor;25-34;1
HT1995;Lunds universitet;Brandingenjörsexamen;Kvinnor;Total;9
HT1995;Lunds universitet;Brandingenjörsexamen;Män;-24;16
HT1995;Lunds universitet;Brandingenjörsexamen;Män;25-34;8
HT1995;Lunds universitet;Brandingenjörsexamen;Män;Total;24
HT1995;Lunds universitet;Brandingenjörsexamen;Total;-24;24
HT1995;Lunds universitet;Brandingenjörsexamen;Total;25-34;9
HT1995;Lunds universitet;Brandingenjörsexamen;Total;Total;33
HT1995;Lunds universitet;Civilingenjörsexamen;Kvinnor;-24;184
HT1995;Lunds universitet;Civilingenjörsexamen;Kvinnor;25-34;11
HT1995;Lunds universitet;Civilingenjörsexamen;Kvinnor;35-;3
HT1995;Lunds universitet;Civilingenjörsexamen;Kvinnor;Total;198
HT1995;Lunds universitet;Civilingenjörsexamen;Män;-24;708
HT1995;Lunds universitet;Civilingenjörsexamen;Män;25-34;82
HT1995;Lunds universitet;Civilingenjörsexamen;Män;35-;11
HT1995;Lunds universitet;Civilingenjörsexamen;Män;Total;801
HT1995;Lunds universitet;Civilingenjörsexamen;Total;-24;892
HT1995;Lunds universitet;Civilingenjörsexamen;Total;25-34;93
HT1995;Lunds universitet;Civilingenjörsexamen;Total;35-;14
HT1995;Lunds universitet;Civilingenjörsexamen;Total;Total;999
HT1995;Lunds universitet;Fysioterapeutexamen;Kvinnor;-24;31
HT1995;Lunds universitet;Fysioterapeutexamen;Kvinnor;25-34;8
HT1995;Lunds universitet;Fysioterapeutexamen;Kvinnor;35-;1
HT1995;Lunds universitet;Fysioterapeutexamen;Kvinnor;Total;40
HT1995;Lunds universitet;Fysioterapeutexamen;Män;-24;12
HT1995;Lunds universitet;Fysioterapeutexamen;Män;25-34;10
HT1995;Lunds universitet;Fysioterapeutexamen;Män;35-;1
HT1995;Lunds universitet;Fysioterapeutexamen;Män;Total;23
HT1995;Lunds universitet;Fysioterapeutexamen;Total;-24;43
HT1995;Lunds universitet;Fysioterapeutexamen;Total;25-34;18
HT1995;Lunds universitet;Fysioterapeutexamen;Total;35-;2
HT1995;Lunds universitet;Fysioterapeutexamen;Total;Total;63
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Kvinnor;-24;110
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Kvinnor;25-34;37
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Kvinnor;35-;7
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Kvinnor;Total;154
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Män;-24;23
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Män;25-34;8
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Män;35-;5
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Män;Total;36
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Total;-24;133
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Total;25-34;45
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Total;35-;12
HT1995;Lunds universitet;Grundskollärarexamen 1-7;Total;Total;190
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Kvinnor;-24;68
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Kvinnor;25-34;19
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Kvinnor;35-;7
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Kvinnor;Total;94
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Män;-24;37
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Män;25-34;13
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Män;35-;4
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Män;Total;54
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Total;-24;105
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Total;25-34;32
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Total;35-;11
HT1995;Lunds universitet;Grundskollärarexamen 4-9;Total;Total;148
HT1995;Lunds universitet;Gymnasielärarexamen;Kvinnor;-24;60
HT1995;Lunds universitet;Gymnasielärarexamen;Kvinnor;25-34;55
HT1995;Lunds universitet;Gymnasielärarexamen;Kvinnor;35-;85
HT1995;Lunds universitet;Gymnasielärarexamen;Kvinnor;Total;200
HT1995;Lunds universitet;Gymnasielärarexamen;Män;-24;47
HT1995;Lunds universitet;Gymnasielärarexamen;Män;25-34;32
HT1995;Lunds universitet;Gymnasielärarexamen;Män;35-;46
HT1995;Lunds universitet;Gymnasielärarexamen;Män;Total;125
HT1995;Lunds universitet;Gymnasielärarexamen;Total;-24;107
HT1995;Lunds universitet;Gymnasielärarexamen;Total;25-34;87
HT1995;Lunds universitet;Gymnasielärarexamen;Total;35-;131
HT1995;Lunds universitet;Gymnasielärarexamen;Total;Total;325
HT1995;Lunds universitet;Högskoleingenjörsexamen;Kvinnor;-24;54
HT1995;Lunds universitet;Högskoleingenjörsexamen;Kvinnor;25-34;7
HT1995;Lunds universitet;Högskoleingenjörsexamen;Kvinnor;35-;4
HT1995;Lunds universitet;Högskoleingenjörsexamen;Kvinnor;Total;65
HT1995;Lunds universitet;Högskoleingenjörsexamen;Män;-24;274
HT1995;Lunds universitet;Högskoleingenjörsexamen;Män;25-34;64
HT1995;Lunds universitet;Högskoleingenjörsexamen;Män;35-;24
HT1995;Lunds universitet;Högskoleingenjörsexamen;Män;Total;362
HT1995;Lunds universitet;Högskoleingenjörsexamen;Total;-24;328
HT1995;Lunds universitet;Högskoleingenjörsexamen;Total;25-34;71
HT1995;Lunds universitet;Högskoleingenjörsexamen;Total;35-;28
HT1995;Lunds universitet;Högskoleingenjörsexamen;Total;Total;427
HT1995;Lunds universitet;Juristexamen;Kvinnor;-24;113
HT1995;Lunds universitet;Juristexamen;Kvinnor;25-34;16
HT1995;Lunds universitet;Juristexamen;Kvinnor;Total;129
HT1995;Lunds universitet;Juristexamen;Män;-24;96
HT1995;Lunds universitet;Juristexamen;Män;25-34;15
HT1995;Lunds universitet;Juristexamen;Män;35-;2
HT1995;Lunds universitet;Juristexamen;Män;Total;113
HT1995;Lunds universitet;Juristexamen;Total;-24;209
HT1995;Lunds universitet;Juristexamen;Total;25-34;31
HT1995;Lunds universitet;Juristexamen;Total;35-;2
HT1995;Lunds universitet;Juristexamen;Total;Total;242
HT1995;Lunds universitet;Konstnärlig högskoleexamen konst och design;Kvinnor;-24;8
HT1995;Lunds universitet;Konstnärlig högskoleexamen konst och design;Kvinnor;25-34;3
HT1995;Lunds universitet;Konstnärlig högskoleexamen konst och design;Kvinnor;Total;11
HT1995;Lunds universitet;Konstnärlig högskoleexamen konst och design;Män;-24;4
HT1995;Lunds universitet;Konstnärlig högskoleexamen konst och design;Män;Total;4
HT1995;Lunds universitet;Konstnärlig högskoleexamen konst och design;Total;-24;12
HT1995;Lunds universitet;Konstnärlig högskoleexamen konst och design;Total;25-34;3
HT1995;Lunds universitet;Konstnärlig högskoleexamen konst och design;Total;Total;15
HT1995;Lunds universitet;Läkarexamen;Kvinnor;-24;32
HT1995;Lunds universitet;Läkarexamen;Kvinnor;25-34;4
HT1995;Lunds universitet;Läkarexamen;Kvinnor;Total;36
HT1995;Lunds universitet;Läkarexamen;Män;-24;39
HT1995;Lunds universitet;Läkarexamen;Män;25-34;8
HT1995;Lunds universitet;Läkarexamen;Män;Total;47
HT1995;Lunds universitet;Läkarexamen;Total;-24;71
HT1995;Lunds universitet;Läkarexamen;Total;25-34;12
HT1995;Lunds universitet;Läkarexamen;Total;Total;83
HT1995;Lunds universitet;Psykologexamen;Kvinnor;-24;7
HT1995;Lunds universitet;Psykologexamen;Kvinnor;25-34;10
HT1995;Lunds universitet;Psykologexamen;Kvinnor;35-;2
HT1995;Lunds universitet;Psykologexamen;Kvinnor;Total;19
HT1995;Lunds universitet;Psykologexamen;Män;-24;8
HT1995;Lunds universitet;Psykologexamen;Män;25-34;7
HT1995;Lunds universitet;Psykologexamen;Män;35-;1
HT1995;Lunds universitet;Psykologexamen;Män;Total;16
HT1995;Lunds universitet;Psykologexamen;Total;-24;15
HT1995;Lunds universitet;Psykologexamen;Total;25-34;17
HT1995;Lunds universitet;Psykologexamen;Total;35-;3
HT1995;Lunds universitet;Psykologexamen;Total;Total;35
HT1995;Lunds universitet;Socionomexamen;Kvinnor;-24;57
HT1995;Lunds universitet;Socionomexamen;Kvinnor;25-34;26
HT1995;Lunds universitet;Socionomexamen;Kvinnor;35-;8
HT1995;Lunds universitet;Socionomexamen;Kvinnor;Total;91
HT1995;Lunds universitet;Socionomexamen;Män;-24;11
HT1995;Lunds universitet;Socionomexamen;Män;25-34;13
HT1995;Lunds universitet;Socionomexamen;Män;35-;5
HT1995;Lunds universitet;Socionomexamen;Män;Total;29
HT1995;Lunds universitet;Socionomexamen;Total;-24;68
HT1995;Lunds universitet;Socionomexamen;Total;25-34;39
HT1995;Lunds universitet;Socionomexamen;Total;35-;13
HT1995;Lunds universitet;Socionomexamen;Total;Total;120
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Kvinnor;-24;7
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Kvinnor;25-34;35
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Kvinnor;35-;20
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Kvinnor;Total;62
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Män;-24;1
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Män;25-34;8
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Män;35-;5
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Män;Total;14
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Total;-24;8
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Total;25-34;43
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Total;35-;25
HT1995;Lunds universitet;Studie- och yrkesvägledarexamen;Total;Total;76
HT1995;Lunds universitet;Tandläkarexamen;Kvinnor;-24;22
HT1995;Lunds universitet;Tandläkarexamen;Kvinnor;25-34;4
HT1995;Lunds universitet;Tandläkarexamen;Kvinnor;35-;1
HT1995;Lunds universitet;Tandläkarexamen;Kvinnor;Total;27
HT1995;Lunds universitet;Tandläkarexamen;Män;-24;16
HT1995;Lunds universitet;Tandläkarexamen;Män;25-34;7
HT1995;Lunds universitet;Tandläkarexamen;Män;Total;23
HT1995;Lunds universitet;Tandläkarexamen;Total;-24;38
HT1995;Lunds universitet;Tandläkarexamen;Total;25-34;11
HT1995;Lunds universitet;Tandläkarexamen;Total;35-;1
HT1995;Lunds universitet;Tandläkarexamen;Total;Total;50
HT1995;Lunds universitet;Teologie kandidatexamen;Kvinnor;-24;54
HT1995;Lunds universitet;Teologie kandidatexamen;Kvinnor;25-34;8
HT1995;Lunds universitet;Teologie kandidatexamen;Kvinnor;35-;3
HT1995;Lunds universitet;Teologie kandidatexamen;Kvinnor;Total;65
HT1995;Lunds universitet;Teologie kandidatexamen;Män;-24;29
HT1995;Lunds universitet;Teologie kandidatexamen;Män;25-34;4
HT1995;Lunds universitet;Teologie kandidatexamen;Män;35-;2
HT1995;Lunds universitet;Teologie kandidatexamen;Män;Total;35
HT1995;Lunds universitet;Teologie kandidatexamen;Total;-24;83
