Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT1997;Högskolan Kristianstad;Grundskollärarexamen 4-9;Total;-24;53
HT1997;Högskolan Kristianstad;Grundskollärarexamen 4-9;Total;25-34;29
HT1997;Högskolan Kristianstad;Grundskollärarexamen 4-9;Total;35-;15
HT1997;Högskolan Kristianstad;Grundskollärarexamen 4-9;Total;Total;97
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Kvinnor;-24;28
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Kvinnor;25-34;23
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Kvinnor;35-;12
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Kvinnor;Total;63
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Män;-24;78
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Män;25-34;51
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Män;35-;25
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Män;Total;154
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Total;-24;106
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Total;25-34;74
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Total;35-;37
HT1997;Högskolan Kristianstad;Högskoleingenjörsexamen;Total;Total;217
HT1997;Högskoleutbildning på Gotland;;Kvinnor;-24;11
HT1997;Högskoleutbildning på Gotland;;Kvinnor;25-34;4
HT1997;Högskoleutbildning på Gotland;;Kvinnor;35-;2
HT1997;Högskoleutbildning på Gotland;;Kvinnor;Total;17
HT1997;Högskoleutbildning på Gotland;;Män;-24;43
HT1997;Högskoleutbildning på Gotland;;Män;25-34;16
HT1997;Högskoleutbildning på Gotland;;Män;35-;2
HT1997;Högskoleutbildning på Gotland;;Män;Total;61
HT1997;Högskoleutbildning på Gotland;;Total;-24;54
HT1997;Högskoleutbildning på Gotland;;Total;25-34;20
HT1997;Högskoleutbildning på Gotland;;Total;35-;4
HT1997;Högskoleutbildning på Gotland;;Total;Total;78
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Kvinnor;-24;11
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Kvinnor;25-34;4
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Kvinnor;35-;2
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Kvinnor;Total;17
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Män;-24;43
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Män;25-34;16
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Män;35-;2
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Män;Total;61
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Total;-24;54
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Total;25-34;20
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Total;35-;4
HT1997;Högskoleutbildning på Gotland;Högskoleingenjörsexamen;Total;Total;78
HT1997;Idrottshögskolan i Stockholm;;Kvinnor;-24;20
HT1997;Idrottshögskolan i Stockholm;;Kvinnor;25-34;9
HT1997;Idrottshögskolan i Stockholm;;Kvinnor;35-;1
HT1997;Idrottshögskolan i Stockholm;;Kvinnor;Total;30
HT1997;Idrottshögskolan i Stockholm;;Män;-24;20
HT1997;Idrottshögskolan i Stockholm;;Män;25-34;10
HT1997;Idrottshögskolan i Stockholm;;Män;Total;30
HT1997;Idrottshögskolan i Stockholm;;Total;-24;40
HT1997;Idrottshögskolan i Stockholm;;Total;25-34;19
HT1997;Idrottshögskolan i Stockholm;;Total;35-;1
HT1997;Idrottshögskolan i Stockholm;;Total;Total;60
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Kvinnor;-24;20
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Kvinnor;25-34;9
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Kvinnor;35-;1
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Kvinnor;Total;30
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Män;-24;20
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Män;25-34;10
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Män;Total;30
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Total;-24;40
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Total;25-34;19
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Total;35-;1
HT1997;Idrottshögskolan i Stockholm;Idrottslärarexamen;Total;Total;60
HT1997;Kalmar läns vårdhögskola;;Kvinnor;-24;14
HT1997;Kalmar läns vårdhögskola;;Kvinnor;25-34;10
HT1997;Kalmar läns vårdhögskola;;Kvinnor;35-;11
HT1997;Kalmar läns vårdhögskola;;Kvinnor;Total;35
HT1997;Kalmar läns vårdhögskola;;Män;-24;3
HT1997;Kalmar läns vårdhögskola;;Män;25-34;1
HT1997;Kalmar läns vårdhögskola;;Män;35-;1
HT1997;Kalmar läns vårdhögskola;;Män;Total;5
HT1997;Kalmar läns vårdhögskola;;Total;-24;17
HT1997;Kalmar läns vårdhögskola;;Total;25-34;11
HT1997;Kalmar läns vårdhögskola;;Total;35-;12
HT1997;Kalmar läns vårdhögskola;;Total;Total;40
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Kvinnor;-24;10
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Kvinnor;25-34;2
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Kvinnor;35-;8
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Kvinnor;Total;20
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Män;-24;3
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Män;25-34;1
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Män;Total;4
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Total;-24;13
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Total;25-34;3
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Total;35-;8
HT1997;Kalmar läns vårdhögskola;Sjuksköterskeexamen;Total;Total;24
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Kvinnor;-24;4
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Kvinnor;25-34;8
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Kvinnor;35-;3
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Kvinnor;Total;15
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Män;35-;1
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Män;Total;1
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Total;-24;4
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Total;25-34;8
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Total;35-;4
HT1997;Kalmar läns vårdhögskola;Social omsorgsexamen;Total;Total;16
HT1997;Karolinska institutet;;Kvinnor;-24;159
HT1997;Karolinska institutet;;Kvinnor;25-34;70
HT1997;Karolinska institutet;;Kvinnor;35-;17
HT1997;Karolinska institutet;;Kvinnor;Total;246
HT1997;Karolinska institutet;;Män;-24;62
HT1997;Karolinska institutet;;Män;25-34;31
HT1997;Karolinska institutet;;Män;35-;7
HT1997;Karolinska institutet;;Män;Total;100
HT1997;Karolinska institutet;;Total;-24;221
HT1997;Karolinska institutet;;Total;25-34;101
HT1997;Karolinska institutet;;Total;35-;24
HT1997;Karolinska institutet;;Total;Total;346
HT1997;Karolinska institutet;Fysioterapeutexamen;Kvinnor;-24;39
HT1997;Karolinska institutet;Fysioterapeutexamen;Kvinnor;25-34;20
HT1997;Karolinska institutet;Fysioterapeutexamen;Kvinnor;35-;8
HT1997;Karolinska institutet;Fysioterapeutexamen;Kvinnor;Total;67
HT1997;Karolinska institutet;Fysioterapeutexamen;Män;-24;10
HT1997;Karolinska institutet;Fysioterapeutexamen;Män;25-34;11
HT1997;Karolinska institutet;Fysioterapeutexamen;Män;35-;2
HT1997;Karolinska institutet;Fysioterapeutexamen;Män;Total;23
HT1997;Karolinska institutet;Fysioterapeutexamen;Total;-24;49
HT1997;Karolinska institutet;Fysioterapeutexamen;Total;25-34;31
HT1997;Karolinska institutet;Fysioterapeutexamen;Total;35-;10
HT1997;Karolinska institutet;Fysioterapeutexamen;Total;Total;90
HT1997;Karolinska institutet;Logopedexamen;Kvinnor;-24;16
HT1997;Karolinska institutet;Logopedexamen;Kvinnor;25-34;16
HT1997;Karolinska institutet;Logopedexamen;Kvinnor;35-;6
HT1997;Karolinska institutet;Logopedexamen;Kvinnor;Total;38
HT1997;Karolinska institutet;Logopedexamen;Män;-24;1
HT1997;Karolinska institutet;Logopedexamen;Män;35-;1
HT1997;Karolinska institutet;Logopedexamen;Män;Total;2
HT1997;Karolinska institutet;Logopedexamen;Total;-24;17
HT1997;Karolinska institutet;Logopedexamen;Total;25-34;16
HT1997;Karolinska institutet;Logopedexamen;Total;35-;7
HT1997;Karolinska institutet;Logopedexamen;Total;Total;40
HT1997;Karolinska institutet;Läkarexamen;Kvinnor;-24;48
HT1997;Karolinska institutet;Läkarexamen;Kvinnor;25-34;14
HT1997;Karolinska institutet;Läkarexamen;Kvinnor;35-;2
HT1997;Karolinska institutet;Läkarexamen;Kvinnor;Total;64
HT1997;Karolinska institutet;Läkarexamen;Män;-24;27
HT1997;Karolinska institutet;Läkarexamen;Män;25-34;11
HT1997;Karolinska institutet;Läkarexamen;Män;35-;1
HT1997;Karolinska institutet;Läkarexamen;Män;Total;39
HT1997;Karolinska institutet;Läkarexamen;Total;-24;75
HT1997;Karolinska institutet;Läkarexamen;Total;25-34;25
HT1997;Karolinska institutet;Läkarexamen;Total;35-;3
HT1997;Karolinska institutet;Läkarexamen;Total;Total;103
HT1997;Karolinska institutet;Optikerexamen;Kvinnor;-24;28
HT1997;Karolinska institutet;Optikerexamen;Kvinnor;25-34;11
HT1997;Karolinska institutet;Optikerexamen;Kvinnor;Total;39
HT1997;Karolinska institutet;Optikerexamen;Män;-24;5
HT1997;Karolinska institutet;Optikerexamen;Män;25-34;4
HT1997;Karolinska institutet;Optikerexamen;Män;35-;2
HT1997;Karolinska institutet;Optikerexamen;Män;Total;11
HT1997;Karolinska institutet;Optikerexamen;Total;-24;33
HT1997;Karolinska institutet;Optikerexamen;Total;25-34;15
HT1997;Karolinska institutet;Optikerexamen;Total;35-;2
HT1997;Karolinska institutet;Optikerexamen;Total;Total;50
HT1997;Karolinska institutet;Tandläkarexamen;Kvinnor;-24;28
HT1997;Karolinska institutet;Tandläkarexamen;Kvinnor;25-34;9
HT1997;Karolinska institutet;Tandläkarexamen;Kvinnor;35-;1
HT1997;Karolinska institutet;Tandläkarexamen;Kvinnor;Total;38
HT1997;Karolinska institutet;Tandläkarexamen;Män;-24;19
HT1997;Karolinska institutet;Tandläkarexamen;Män;25-34;5
HT1997;Karolinska institutet;Tandläkarexamen;Män;35-;1
HT1997;Karolinska institutet;Tandläkarexamen;Män;Total;25
HT1997;Karolinska institutet;Tandläkarexamen;Total;-24;47
HT1997;Karolinska institutet;Tandläkarexamen;Total;25-34;14
HT1997;Karolinska institutet;Tandläkarexamen;Total;35-;2
HT1997;Karolinska institutet;Tandläkarexamen;Total;Total;63
HT1997;Konstfack;;Kvinnor;-24;15
HT1997;Konstfack;;Kvinnor;25-34;13
HT1997;Konstfack;;Kvinnor;35-;4
HT1997;Konstfack;;Kvinnor;Total;32
HT1997;Konstfack;;Män;-24;1
HT1997;Konstfack;;Män;25-34;4
HT1997;Konstfack;;Män;35-;1
HT1997;Konstfack;;Män;Total;6
HT1997;Konstfack;;Total;-24;16
HT1997;Konstfack;;Total;25-34;17
HT1997;Konstfack;;Total;35-;5
HT1997;Konstfack;;Total;Total;38
HT1997;Konstfack;Bildlärarexamen;Kvinnor;-24;15
HT1997;Konstfack;Bildlärarexamen;Kvinnor;25-34;13
HT1997;Konstfack;Bildlärarexamen;Kvinnor;35-;4
HT1997;Konstfack;Bildlärarexamen;Kvinnor;Total;32
HT1997;Konstfack;Bildlärarexamen;Män;-24;1
HT1997;Konstfack;Bildlärarexamen;Män;25-34;4
HT1997;Konstfack;Bildlärarexamen;Män;35-;1
HT1997;Konstfack;Bildlärarexamen;Män;Total;6
HT1997;Konstfack;Bildlärarexamen;Total;-24;16
HT1997;Konstfack;Bildlärarexamen;Total;25-34;17
HT1997;Konstfack;Bildlärarexamen;Total;35-;5
HT1997;Konstfack;Bildlärarexamen;Total;Total;38
HT1997;Kungl. Tekniska högskolan;;Kvinnor;-24;625
HT1997;Kungl. Tekniska högskolan;;Kvinnor;25-34;148
HT1997;Kungl. Tekniska högskolan;;Kvinnor;35-;41
HT1997;Kungl. Tekniska högskolan;;Kvinnor;Total;814
HT1997;Kungl. Tekniska högskolan;;Män;-24;1491
HT1997;Kungl. Tekniska högskolan;;Män;25-34;434
HT1997;Kungl. Tekniska högskolan;;Män;35-;98
HT1997;Kungl. Tekniska högskolan;;Män;Total;2023
HT1997;Kungl. Tekniska högskolan;;Total;-24;2116
HT1997;Kungl. Tekniska högskolan;;Total;25-34;582
HT1997;Kungl. Tekniska högskolan;;Total;35-;139
HT1997;Kungl. Tekniska högskolan;;Total;Total;2837
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;-24;35
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;25-34;10
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;35-;1
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Kvinnor;Total;46
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Män;-24;24
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Män;25-34;16
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Män;35-;4
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Män;Total;44
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Total;-24;59
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Total;25-34;26
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Total;35-;5
HT1997;Kungl. Tekniska högskolan;Arkitektexamen;Total;Total;90
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;-24;476
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;25-34;55
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;35-;8
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Kvinnor;Total;539
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;-24;1076
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;25-34;200
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;35-;31
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Män;Total;1307
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;-24;1552
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;25-34;255
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;35-;39
HT1997;Kungl. Tekniska högskolan;Civilingenjörsexamen;Total;Total;1846
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;-24;114
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;25-34;83
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;35-;32
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Kvinnor;Total;229
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;-24;391
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;25-34;218
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;35-;63
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Män;Total;672
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;-24;505
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;25-34;301
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;35-;95
HT1997;Kungl. Tekniska högskolan;Högskoleingenjörsexamen;Total;Total;901
HT1997;Linköpings universitet;;Kvinnor;-24;847
HT1997;Linköpings universitet;;Kvinnor;25-34;282
HT1997;Linköpings universitet;;Kvinnor;35-;156
HT1997;Linköpings universitet;;Kvinnor;Total;1285
HT1997;Linköpings universitet;;Män;-24;1195
HT1997;Linköpings universitet;;Män;25-34;261
HT1997;Linköpings universitet;;Män;35-;90
HT1997;Linköpings universitet;;Män;Total;1546
HT1997;Linköpings universitet;;Total;-24;2042
HT1997;Linköpings universitet;;Total;25-34;543
HT1997;Linköpings universitet;;Total;35-;246
HT1997;Linköpings universitet;;Total;Total;2831
HT1997;Linköpings universitet;Arbetsterapeutexamen;Kvinnor;-24;13
HT1997;Linköpings universitet;Arbetsterapeutexamen;Kvinnor;25-34;7
HT1997;Linköpings universitet;Arbetsterapeutexamen;Kvinnor;35-;6
HT1997;Linköpings universitet;Arbetsterapeutexamen;Kvinnor;Total;26
HT1997;Linköpings universitet;Arbetsterapeutexamen;Män;-24;2
HT1997;Linköpings universitet;Arbetsterapeutexamen;Män;35-;1
HT1997;Linköpings universitet;Arbetsterapeutexamen;Män;Total;3
HT1997;Linköpings universitet;Arbetsterapeutexamen;Total;-24;15
HT1997;Linköpings universitet;Arbetsterapeutexamen;Total;25-34;7
HT1997;Linköpings universitet;Arbetsterapeutexamen;Total;35-;7
HT1997;Linköpings universitet;Arbetsterapeutexamen;Total;Total;29
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;-24;78
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;25-34;13
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;35-;6
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Kvinnor;Total;97
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;-24;16
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;25-34;6
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;35-;1
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Män;Total;23
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;-24;94
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;25-34;19
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;35-;7
HT1997;Linköpings universitet;Barn- och ungdomspedagogisk examen;Total;Total;120
HT1997;Linköpings universitet;Civilingenjörsexamen;Kvinnor;-24;296
HT1997;Linköpings universitet;Civilingenjörsexamen;Kvinnor;25-34;24
HT1997;Linköpings universitet;Civilingenjörsexamen;Kvinnor;35-;3
HT1997;Linköpings universitet;Civilingenjörsexamen;Kvinnor;Total;323
HT1997;Linköpings universitet;Civilingenjörsexamen;Män;-24;842
HT1997;Linköpings universitet;Civilingenjörsexamen;Män;25-34;96
HT1997;Linköpings universitet;Civilingenjörsexamen;Män;35-;15
HT1997;Linköpings universitet;Civilingenjörsexamen;Män;Total;953
HT1997;Linköpings universitet;Civilingenjörsexamen;Total;-24;1138
HT1997;Linköpings universitet;Civilingenjörsexamen;Total;25-34;120
HT1997;Linköpings universitet;Civilingenjörsexamen;Total;35-;18
HT1997;Linköpings universitet;Civilingenjörsexamen;Total;Total;1276
HT1997;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;-24;1
HT1997;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;25-34;10
HT1997;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;35-;39
HT1997;Linköpings universitet;Folkhögskollärarexamen;Kvinnor;Total;50
HT1997;Linköpings universitet;Folkhögskollärarexamen;Män;25-34;11
HT1997;Linköpings universitet;Folkhögskollärarexamen;Män;35-;29
HT1997;Linköpings universitet;Folkhögskollärarexamen;Män;Total;40
HT1997;Linköpings universitet;Folkhögskollärarexamen;Total;-24;1
HT1997;Linköpings universitet;Folkhögskollärarexamen;Total;25-34;21
HT1997;Linköpings universitet;Folkhögskollärarexamen;Total;35-;68
HT1997;Linköpings universitet;Folkhögskollärarexamen;Total;Total;90
HT1997;Linköpings universitet;Fysioterapeutexamen;Kvinnor;-24;51
HT1997;Linköpings universitet;Fysioterapeutexamen;Kvinnor;25-34;17
HT1997;Linköpings universitet;Fysioterapeutexamen;Kvinnor;35-;3
HT1997;Linköpings universitet;Fysioterapeutexamen;Kvinnor;Total;71
HT1997;Linköpings universitet;Fysioterapeutexamen;Män;-24;11
HT1997;Linköpings universitet;Fysioterapeutexamen;Män;25-34;8
HT1997;Linköpings universitet;Fysioterapeutexamen;Män;Total;19
HT1997;Linköpings universitet;Fysioterapeutexamen;Total;-24;62
HT1997;Linköpings universitet;Fysioterapeutexamen;Total;25-34;25
HT1997;Linköpings universitet;Fysioterapeutexamen;Total;35-;3
HT1997;Linköpings universitet;Fysioterapeutexamen;Total;Total;90
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;-24;47
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;25-34;13
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;35-;8
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Kvinnor;Total;68
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Män;-24;6
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Män;25-34;4
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Män;Total;10
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Total;-24;53
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Total;25-34;17
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Total;35-;8
HT1997;Linköpings universitet;Grundskollärarexamen 1-7;Total;Total;78
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;-24;128
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;25-34;72
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;35-;37
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Kvinnor;Total;237
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Män;-24;42
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Män;25-34;21
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Män;35-;14
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Män;Total;77
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Total;-24;170
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Total;25-34;93
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Total;35-;51
HT1997;Linköpings universitet;Grundskollärarexamen 4-9;Total;Total;314
HT1997;Linköpings universitet;Gymnasielärarexamen;Kvinnor;-24;56
HT1997;Linköpings universitet;Gymnasielärarexamen;Kvinnor;25-34;41
HT1997;Linköpings universitet;Gymnasielärarexamen;Kvinnor;35-;23
HT1997;Linköpings universitet;Gymnasielärarexamen;Kvinnor;Total;120
HT1997;Linköpings universitet;Gymnasielärarexamen;Män;-24;30
HT1997;Linköpings universitet;Gymnasielärarexamen;Män;25-34;25
HT1997;Linköpings universitet;Gymnasielärarexamen;Män;35-;6
HT1997;Linköpings universitet;Gymnasielärarexamen;Män;Total;61
HT1997;Linköpings universitet;Gymnasielärarexamen;Total;-24;86
HT1997;Linköpings universitet;Gymnasielärarexamen;Total;25-34;66
HT1997;Linköpings universitet;Gymnasielärarexamen;Total;35-;29
HT1997;Linköpings universitet;Gymnasielärarexamen;Total;Total;181
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;-24;30
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;25-34;24
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;35-;2
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Kvinnor;Total;56
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Män;-24;169
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Män;25-34;50
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Män;35-;15
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Män;Total;234
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Total;-24;199
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Total;25-34;74
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Total;35-;17
HT1997;Linköpings universitet;Högskoleingenjörsexamen;Total;Total;290
HT1997;Linköpings universitet;Läkarexamen;Kvinnor;-24;63
HT1997;Linköpings universitet;Läkarexamen;Kvinnor;25-34;11
HT1997;Linköpings universitet;Läkarexamen;Kvinnor;35-;4
HT1997;Linköpings universitet;Läkarexamen;Kvinnor;Total;78
HT1997;Linköpings universitet;Läkarexamen;Män;-24;41
HT1997;Linköpings universitet;Läkarexamen;Män;25-34;16
HT1997;Linköpings universitet;Läkarexamen;Män;35-;5
HT1997;Linköpings universitet;Läkarexamen;Män;Total;62
HT1997;Linköpings universitet;Läkarexamen;Total;-24;104
HT1997;Linköpings universitet;Läkarexamen;Total;25-34;27
HT1997;Linköpings universitet;Läkarexamen;Total;35-;9
HT1997;Linköpings universitet;Läkarexamen;Total;Total;140
HT1997;Linköpings universitet;Psykologexamen;Kvinnor;-24;31
HT1997;Linköpings universitet;Psykologexamen;Kvinnor;25-34;26
HT1997;Linköpings universitet;Psykologexamen;Kvinnor;35-;7
HT1997;Linköpings universitet;Psykologexamen;Kvinnor;Total;64
HT1997;Linköpings universitet;Psykologexamen;Män;-24;16
HT1997;Linköpings universitet;Psykologexamen;Män;25-34;10
HT1997;Linköpings universitet;Psykologexamen;Män;Total;26
HT1997;Linköpings universitet;Psykologexamen;Total;-24;47
HT1997;Linköpings universitet;Psykologexamen;Total;25-34;36
HT1997;Linköpings universitet;Psykologexamen;Total;35-;7
HT1997;Linköpings universitet;Psykologexamen;Total;Total;90
HT1997;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;-24;45
HT1997;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;25-34;23
HT1997;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;35-;16
HT1997;Linköpings universitet;Sjuksköterskeexamen;Kvinnor;Total;84
HT1997;Linköpings universitet;Sjuksköterskeexamen;Män;-24;2
HT1997;Linköpings universitet;Sjuksköterskeexamen;Män;25-34;4
HT1997;Linköpings universitet;Sjuksköterskeexamen;Män;35-;1
HT1997;Linköpings universitet;Sjuksköterskeexamen;Män;Total;7
HT1997;Linköpings universitet;Sjuksköterskeexamen;Total;-24;47
HT1997;Linköpings universitet;Sjuksköterskeexamen;Total;25-34;27
HT1997;Linköpings universitet;Sjuksköterskeexamen;Total;35-;17
HT1997;Linköpings universitet;Sjuksköterskeexamen;Total;Total;91
HT1997;Linköpings universitet;Slöjdlärarexamen;Kvinnor;-24;4
HT1997;Linköpings universitet;Slöjdlärarexamen;Kvinnor;25-34;2
HT1997;Linköpings universitet;Slöjdlärarexamen;Kvinnor;35-;2
HT1997;Linköpings universitet;Slöjdlärarexamen;Kvinnor;Total;8
HT1997;Linköpings universitet;Slöjdlärarexamen;Män;-24;27
HT1997;Linköpings universitet;Slöjdlärarexamen;Män;25-34;13
HT1997;Linköpings universitet;Slöjdlärarexamen;Män;35-;4
HT1997;Linköpings universitet;Slöjdlärarexamen;Män;Total;44
HT1997;Linköpings universitet;Slöjdlärarexamen;Total;-24;31
